,Time,Protocol,seq
30297,78.67198,UDP1.VIDEO4_ARQ_RES,7246
30298,78.67198,UDP1.VIDEO4_ARQ_RES,7275
30299,78.67198,UDP1.VIDEO4_ARQ_RES,7279
30300,78.703452,UDP1.VIDEO4_ARQ_RES,7283
30301,78.703452,UDP1.VIDEO4_ARQ_RES,7284
30302,78.703452,UDP1.VIDEO4_ARQ_RES,7289
30303,78.703453,UDP1.VIDEO4_ARQ_RES,7293
30304,78.703453,UDP1.VIDEO4_ARQ_RES,7294
30305,78.716794,UDP1.VIDEO_REX_REQ_V3,7246
30306,78.716794,UDP1.VIDEO_REX_REQ_V3,7275
30307,78.716794,UDP1.VIDEO_REX_REQ_V3,7301
30308,78.716794,UDP1.VIDEO_REX_REQ_V3,7302
30309,78.716794,UDP1.VIDEO_REX_REQ_V3,7303
30310,78.716794,UDP1.VIDEO_REX_REQ_V3,7304
30311,78.716794,UDP1.VIDEO_REX_REQ_V3,7305
30312,78.716794,UDP1.VIDEO_REX_REQ_V3,7306
30313,78.716794,UDP1.VIDEO_REX_REQ_V3,7308
30314,78.716794,UDP1.VIDEO_REX_REQ_V3,7309
30315,78.74227900000001,UDP1.VIDEO_REX_REQ_V3,7284
30316,78.74227900000001,UDP1.VIDEO_REX_REQ_V3,7289
30317,78.74227900000001,UDP1.VIDEO_REX_REQ_V3,7293
30318,78.74227900000001,UDP1.VIDEO_REX_REQ_V3,7294
30319,78.750596,UDP1.VIDEO4_ARQ_RES,7246
30320,78.750596,UDP1.VIDEO4_ARQ_RES,7275
30321,78.750596,UDP1.VIDEO4_ARQ_RES,7301
30322,78.750596,UDP1.VIDEO4_ARQ_RES,7302
30323,78.750596,UDP1.VIDEO4_ARQ_RES,7303
30324,78.750596,UDP1.VIDEO4_ARQ_RES,7304
30325,78.750596,UDP1.VIDEO4_ARQ_RES,7305
30326,78.750597,UDP1.VIDEO4_ARQ_RES,7306
30327,78.75069599999999,UDP1.VIDEO4_ARQ_RES,7308
30328,78.75069599999999,UDP1.VIDEO4_ARQ_RES,7309
30329,78.767126,UDP1.VIDEO_REX_REQ_V3,7311
30330,78.767126,UDP1.VIDEO_REX_REQ_V3,7313
30331,78.767126,UDP1.VIDEO_REX_REQ_V3,7315
30332,78.773824,UDP1.VIDEO4_ARQ_RES,7284
30333,78.773825,UDP1.VIDEO4_ARQ_RES,7289
30334,78.773825,UDP1.VIDEO4_ARQ_RES,7293
30335,78.773825,UDP1.VIDEO4_ARQ_RES,7294
30336,78.792198,UDP1.VIDEO_REX_REQ_V3,7246
30337,78.792198,UDP1.VIDEO_REX_REQ_V3,7275
30338,78.792198,UDP1.VIDEO_REX_REQ_V3,7301
30339,78.792198,UDP1.VIDEO_REX_REQ_V3,7302
30340,78.792198,UDP1.VIDEO_REX_REQ_V3,7303
30341,78.792198,UDP1.VIDEO_REX_REQ_V3,7304
30342,78.792198,UDP1.VIDEO_REX_REQ_V3,7308
30343,78.792198,UDP1.VIDEO_REX_REQ_V3,7309
30344,78.803535,UDP1.VIDEO4_ARQ_RES,7311
30345,78.803535,UDP1.VIDEO4_ARQ_RES,7313
30346,78.803535,UDP1.VIDEO4_ARQ_RES,7315
30347,78.817544,UDP1.VIDEO_REX_REQ_V3,7294
30348,78.824104,UDP1.VIDEO4_ARQ_RES,7246
30349,78.824104,UDP1.VIDEO4_ARQ_RES,7275
30350,78.824104,UDP1.VIDEO4_ARQ_RES,7301
30351,78.824104,UDP1.VIDEO4_ARQ_RES,7302
30352,78.824104,UDP1.VIDEO4_ARQ_RES,7308
30353,78.824105,UDP1.VIDEO4_ARQ_RES,7303
30354,78.824105,UDP1.VIDEO4_ARQ_RES,7304
30355,78.824188,UDP1.VIDEO4_ARQ_RES,7309
30356,78.842208,UDP1.VIDEO_REX_REQ_V3,7313
30357,78.842208,UDP1.VIDEO_REX_REQ_V3,7315
30358,78.842208,UDP1.VIDEO_REX_REQ_V3,7317
30359,78.842208,UDP1.VIDEO_REX_REQ_V3,7318
30360,78.842208,UDP1.VIDEO_REX_REQ_V3,7321
30361,78.849997,UDP1.VIDEO4_ARQ_RES,7294
30362,78.868879,UDP1.VIDEO_REX_REQ_V3,7246
30363,78.868879,UDP1.VIDEO_REX_REQ_V3,7275
30364,78.868879,UDP1.VIDEO_REX_REQ_V3,7302
30365,78.868879,UDP1.VIDEO_REX_REQ_V3,7304
30366,78.868879,UDP1.VIDEO_REX_REQ_V3,7308
30367,78.868879,UDP1.VIDEO_REX_REQ_V3,7309
30368,78.87230500000001,UDP1.VIDEO4_ARQ_RES,7313
30369,78.87230500000001,UDP1.VIDEO4_ARQ_RES,7315
30370,78.87230500000001,UDP1.VIDEO4_ARQ_RES,7317
30371,78.87230500000001,UDP1.VIDEO4_ARQ_RES,7318
30372,78.87230600000001,UDP1.VIDEO4_ARQ_RES,7321
30373,78.894708,UDP1.VIDEO_REX_REQ_V3,7294
30374,78.894708,UDP1.VIDEO_REX_REQ_V3,7323
30375,78.894708,UDP1.VIDEO_REX_REQ_V3,7324
30376,78.894708,UDP1.VIDEO_REX_REQ_V3,7325
30377,78.90212700000001,UDP1.VIDEO4_ARQ_RES,7246
30378,78.90212700000001,UDP1.VIDEO4_ARQ_RES,7275
30379,78.90212700000001,UDP1.VIDEO4_ARQ_RES,7302
30380,78.90212700000001,UDP1.VIDEO4_ARQ_RES,7304
30381,78.90212700000001,UDP1.VIDEO4_ARQ_RES,7308
30382,78.90212700000001,UDP1.VIDEO4_ARQ_RES,7309
30383,78.91986800000001,UDP1.VIDEO_REX_REQ_V3,7315
30384,78.91986800000001,UDP1.VIDEO_REX_REQ_V3,7318
30385,78.91986800000001,UDP1.VIDEO_REX_REQ_V3,7321
30386,78.922026,UDP1.VIDEO4_ARQ_RES,7294
30387,78.922026,UDP1.VIDEO4_ARQ_RES,7323
30388,78.922026,UDP1.VIDEO4_ARQ_RES,7324
30389,78.922026,UDP1.VIDEO4_ARQ_RES,7325
30390,78.944201,UDP1.VIDEO_REX_REQ_V3,7246
30391,78.950441,UDP1.VIDEO4_ARQ_RES,7315
30392,78.950441,UDP1.VIDEO4_ARQ_RES,7318
30393,78.950441,UDP1.VIDEO4_ARQ_RES,7321
30394,78.970485,UDP1.VIDEO_REX_REQ_V3,7323
30395,78.970485,UDP1.VIDEO_REX_REQ_V3,7324
30396,78.970485,UDP1.VIDEO_REX_REQ_V3,7325
30397,78.983257,UDP1.VIDEO4_ARQ_RES,7246
30398,78.995554,UDP1.VIDEO_REX_REQ_V3,7318
30399,78.995554,UDP1.VIDEO_REX_REQ_V3,7321
30400,79.002797,UDP1.VIDEO4_ARQ_RES,7323
30401,79.002797,UDP1.VIDEO4_ARQ_RES,7324
30402,79.002797,UDP1.VIDEO4_ARQ_RES,7325
30403,79.02134699999999,UDP1.VIDEO_REX_REQ_V3,7246
30404,79.02134699999999,UDP1.VIDEO_REX_REQ_V3,7327
30405,79.02134699999999,UDP1.VIDEO_REX_REQ_V3,7328
30406,79.02134699999999,UDP1.VIDEO_REX_REQ_V3,7329
30407,79.02134699999999,UDP1.VIDEO_REX_REQ_V3,7330
30408,79.02134699999999,UDP1.VIDEO_REX_REQ_V3,7331
30409,79.02134699999999,UDP1.VIDEO_REX_REQ_V3,7332
30410,79.02134699999999,UDP1.VIDEO_REX_REQ_V3,7333
30411,79.02134699999999,UDP1.VIDEO_REX_REQ_V3,7334
30412,79.02134699999999,UDP1.VIDEO_REX_REQ_V3,7335
30413,79.02134699999999,UDP1.VIDEO_REX_REQ_V3,7336
30414,79.022745,UDP1.VIDEO4_ARQ_RES,7318
30415,79.022746,UDP1.VIDEO4_ARQ_RES,7321
30416,79.045897,UDP1.VIDEO_REX_REQ_V3,7323
30417,79.045897,UDP1.VIDEO_REX_REQ_V3,7324
30418,79.045897,UDP1.VIDEO_REX_REQ_V3,7325
30419,79.050523,UDP1.VIDEO4_ARQ_RES,7246
30420,79.050524,UDP1.VIDEO4_ARQ_RES,7327
30421,79.050524,UDP1.VIDEO4_ARQ_RES,7328
30422,79.050598,UDP1.VIDEO4_ARQ_RES,7329
30423,79.050598,UDP1.VIDEO4_ARQ_RES,7330
30424,79.050599,UDP1.VIDEO4_ARQ_RES,7331
30425,79.050599,UDP1.VIDEO4_ARQ_RES,7332
30426,79.050599,UDP1.VIDEO4_ARQ_RES,7333
30427,79.050599,UDP1.VIDEO4_ARQ_RES,7334
30428,79.050599,UDP1.VIDEO4_ARQ_RES,7335
30429,79.050599,UDP1.VIDEO4_ARQ_RES,7336
30430,79.070764,UDP1.VIDEO_REX_REQ_V3,7318
30431,79.070764,UDP1.VIDEO_REX_REQ_V3,7321
30432,79.083539,UDP1.VIDEO4_ARQ_RES,7323
30433,79.083539,UDP1.VIDEO4_ARQ_RES,7324
30434,79.083539,UDP1.VIDEO4_ARQ_RES,7325
30435,79.095171,UDP1.VIDEO_REX_REQ_V3,7246
30436,79.095171,UDP1.VIDEO_REX_REQ_V3,7327
30437,79.095171,UDP1.VIDEO_REX_REQ_V3,7328
30438,79.095171,UDP1.VIDEO_REX_REQ_V3,7331
30439,79.095171,UDP1.VIDEO_REX_REQ_V3,7332
30440,79.095171,UDP1.VIDEO_REX_REQ_V3,7334
30441,79.095171,UDP1.VIDEO_REX_REQ_V3,7336
30442,79.103398,UDP1.VIDEO4_ARQ_RES,7318
30443,79.103399,UDP1.VIDEO4_ARQ_RES,7321
30444,79.121101,UDP1.VIDEO_REX_REQ_V3,7325
30445,79.122491,UDP1.VIDEO4_ARQ_RES,7246
30446,79.122491,UDP1.VIDEO4_ARQ_RES,7327
30447,79.122491,UDP1.VIDEO4_ARQ_RES,7328
30448,79.122491,UDP1.VIDEO4_ARQ_RES,7331
30449,79.122577,UDP1.VIDEO4_ARQ_RES,7332
30450,79.122577,UDP1.VIDEO4_ARQ_RES,7334
30451,79.122577,UDP1.VIDEO4_ARQ_RES,7336
30452,79.146022,UDP1.VIDEO_REX_REQ_V3,7318
30453,79.146022,UDP1.VIDEO_REX_REQ_V3,7321
30454,79.150759,UDP1.VIDEO4_ARQ_RES,7325
30455,79.170901,UDP1.VIDEO_REX_REQ_V3,7327
30456,79.170901,UDP1.VIDEO_REX_REQ_V3,7328
30457,79.170901,UDP1.VIDEO_REX_REQ_V3,7331
30458,79.170901,UDP1.VIDEO_REX_REQ_V3,7336
30459,79.170901,UDP1.VIDEO_REX_REQ_V3,7339
30460,79.170901,UDP1.VIDEO_REX_REQ_V3,7340
30461,79.170901,UDP1.VIDEO_REX_REQ_V3,7341
30462,79.170901,UDP1.VIDEO_REX_REQ_V3,7342
30463,79.170901,UDP1.VIDEO_REX_REQ_V3,7343
30464,79.170901,UDP1.VIDEO_REX_REQ_V3,7344
30465,79.170901,UDP1.VIDEO_REX_REQ_V3,7345
30466,79.170901,UDP1.VIDEO_REX_REQ_V3,7346
30467,79.170901,UDP1.VIDEO_REX_REQ_V3,7347
30468,79.170901,UDP1.VIDEO_REX_REQ_V3,7348
30469,79.170901,UDP1.VIDEO_REX_REQ_V3,7351
30470,79.170901,UDP1.VIDEO_REX_REQ_V3,7352
30471,79.170901,UDP1.VIDEO_REX_REQ_V3,7353
30472,79.170901,UDP1.VIDEO_REX_REQ_V3,7354
30473,79.183583,UDP1.VIDEO4_ARQ_RES,7318
30474,79.183583,UDP1.VIDEO4_ARQ_RES,7321
30475,79.195983,UDP1.VIDEO_REX_REQ_V3,7325
30476,79.202747,UDP1.VIDEO4_ARQ_RES,7327
30477,79.202747,UDP1.VIDEO4_ARQ_RES,7328
30478,79.20283,UDP1.VIDEO4_ARQ_RES,7331
30479,79.20283,UDP1.VIDEO4_ARQ_RES,7336
30480,79.20283,UDP1.VIDEO4_ARQ_RES,7339
30481,79.20283,UDP1.VIDEO4_ARQ_RES,7340
30482,79.20283,UDP1.VIDEO4_ARQ_RES,7341
30483,79.20283,UDP1.VIDEO4_ARQ_RES,7342
30484,79.20283,UDP1.VIDEO4_ARQ_RES,7343
30485,79.20283,UDP1.VIDEO4_ARQ_RES,7344
30486,79.202908,UDP1.VIDEO4_ARQ_RES,7345
30487,79.202908,UDP1.VIDEO4_ARQ_RES,7346
30488,79.202908,UDP1.VIDEO4_ARQ_RES,7347
30489,79.202908,UDP1.VIDEO4_ARQ_RES,7348
30490,79.202908,UDP1.VIDEO4_ARQ_RES,7351
30491,79.202908,UDP1.VIDEO4_ARQ_RES,7352
30492,79.202908,UDP1.VIDEO4_ARQ_RES,7353
30493,79.202908,UDP1.VIDEO4_ARQ_RES,7354
30494,79.220558,UDP1.VIDEO_REX_REQ_V3,7318
30495,79.220558,UDP1.VIDEO_REX_REQ_V3,7357
30496,79.22326,UDP1.VIDEO4_ARQ_RES,7325
30497,79.24593,UDP1.VIDEO_REX_REQ_V3,7328
30498,79.24593,UDP1.VIDEO_REX_REQ_V3,7331
30499,79.24593,UDP1.VIDEO_REX_REQ_V3,7339
30500,79.24593,UDP1.VIDEO_REX_REQ_V3,7341
30501,79.24593,UDP1.VIDEO_REX_REQ_V3,7346
30502,79.24593,UDP1.VIDEO_REX_REQ_V3,7347
30503,79.24593,UDP1.VIDEO_REX_REQ_V3,7348
30504,79.24593,UDP1.VIDEO_REX_REQ_V3,7351
30505,79.24593,UDP1.VIDEO_REX_REQ_V3,7352
30506,79.24593,UDP1.VIDEO_REX_REQ_V3,7353
30507,79.24593,UDP1.VIDEO_REX_REQ_V3,7354
30508,79.249944,UDP1.VIDEO4_ARQ_RES,7318
30509,79.249944,UDP1.VIDEO4_ARQ_RES,7357
30510,79.271243,UDP1.VIDEO_REX_REQ_V3,7325
30511,79.283168,UDP1.VIDEO4_ARQ_RES,7328
30512,79.283168,UDP1.VIDEO4_ARQ_RES,7331
30513,79.283168,UDP1.VIDEO4_ARQ_RES,7339
30514,79.283168,UDP1.VIDEO4_ARQ_RES,7341
30515,79.283168,UDP1.VIDEO4_ARQ_RES,7346
30516,79.283169,UDP1.VIDEO4_ARQ_RES,7347
30517,79.283169,UDP1.VIDEO4_ARQ_RES,7348
30518,79.283169,UDP1.VIDEO4_ARQ_RES,7351
30519,79.283298,UDP1.VIDEO4_ARQ_RES,7352
30520,79.283298,UDP1.VIDEO4_ARQ_RES,7353
30521,79.283298,UDP1.VIDEO4_ARQ_RES,7354
30522,79.296565,UDP1.VIDEO_REX_REQ_V3,7357
30523,79.302687,UDP1.VIDEO4_ARQ_RES,7325
30524,79.32220600000001,UDP1.VIDEO_REX_REQ_V3,7331
30525,79.32220600000001,UDP1.VIDEO_REX_REQ_V3,7346
30526,79.32220600000001,UDP1.VIDEO_REX_REQ_V3,7347
30527,79.32220600000001,UDP1.VIDEO_REX_REQ_V3,7348
30528,79.32220600000001,UDP1.VIDEO_REX_REQ_V3,7352
30529,79.333207,UDP1.VIDEO4_ARQ_RES,7357
30530,79.347091,UDP1.VIDEO_REX_REQ_V3,7325
30531,79.350779,UDP1.VIDEO4_ARQ_RES,7331
30532,79.350779,UDP1.VIDEO4_ARQ_RES,7346
30533,79.350779,UDP1.VIDEO4_ARQ_RES,7347
30534,79.350779,UDP1.VIDEO4_ARQ_RES,7348
30535,79.350779,UDP1.VIDEO4_ARQ_RES,7352
30536,79.372105,UDP1.VIDEO_REX_REQ_V3,7359
30537,79.372105,UDP1.VIDEO_REX_REQ_V3,7360
30538,79.372105,UDP1.VIDEO_REX_REQ_V3,7361
30539,79.372105,UDP1.VIDEO_REX_REQ_V3,7362
30540,79.372105,UDP1.VIDEO_REX_REQ_V3,7363
30541,79.372105,UDP1.VIDEO_REX_REQ_V3,7364
30542,79.372105,UDP1.VIDEO_REX_REQ_V3,7365
30543,79.372105,UDP1.VIDEO_REX_REQ_V3,7366
30544,79.372105,UDP1.VIDEO_REX_REQ_V3,7367
30545,79.372105,UDP1.VIDEO_REX_REQ_V3,7368
30546,79.372105,UDP1.VIDEO_REX_REQ_V3,7369
30547,79.372105,UDP1.VIDEO_REX_REQ_V3,7370
30548,79.372105,UDP1.VIDEO_REX_REQ_V3,7371
30549,79.372105,UDP1.VIDEO_REX_REQ_V3,7373
30550,79.372105,UDP1.VIDEO_REX_REQ_V3,7374
30551,79.372105,UDP1.VIDEO_REX_REQ_V3,7375
30552,79.382468,UDP1.VIDEO4_ARQ_RES,7325
30553,79.396814,UDP1.VIDEO_REX_REQ_V3,7331
30554,79.396814,UDP1.VIDEO_REX_REQ_V3,7346
30555,79.396814,UDP1.VIDEO_REX_REQ_V3,7352
30556,79.40191,UDP1.VIDEO4_ARQ_RES,7359
30557,79.40191,UDP1.VIDEO4_ARQ_RES,7360
30558,79.40191,UDP1.VIDEO4_ARQ_RES,7361
30559,79.40191,UDP1.VIDEO4_ARQ_RES,7362
30560,79.40191,UDP1.VIDEO4_ARQ_RES,7363
30561,79.401911,UDP1.VIDEO4_ARQ_RES,7364
30562,79.401911,UDP1.VIDEO4_ARQ_RES,7365
30563,79.40199799999999,UDP1.VIDEO4_ARQ_RES,7366
30564,79.40199799999999,UDP1.VIDEO4_ARQ_RES,7367
30565,79.40199799999999,UDP1.VIDEO4_ARQ_RES,7368
30566,79.40199799999999,UDP1.VIDEO4_ARQ_RES,7369
30567,79.40199799999999,UDP1.VIDEO4_ARQ_RES,7370
30568,79.40199799999999,UDP1.VIDEO4_ARQ_RES,7371
30569,79.40199799999999,UDP1.VIDEO4_ARQ_RES,7373
30570,79.40199799999999,UDP1.VIDEO4_ARQ_RES,7374
30571,79.40205,UDP1.VIDEO4_ARQ_RES,7375
30572,79.42150600000001,UDP1.VIDEO_REX_REQ_V3,7325
30573,79.42150600000001,UDP1.VIDEO_REX_REQ_V3,7377
30574,79.42150600000001,UDP1.VIDEO_REX_REQ_V3,7378
30575,79.42150600000001,UDP1.VIDEO_REX_REQ_V3,7379
30576,79.432436,UDP1.VIDEO4_ARQ_RES,7331
30577,79.432436,UDP1.VIDEO4_ARQ_RES,7346
30578,79.432436,UDP1.VIDEO4_ARQ_RES,7352
30579,79.447586,UDP1.VIDEO_REX_REQ_V3,7359
30580,79.447586,UDP1.VIDEO_REX_REQ_V3,7360
30581,79.447586,UDP1.VIDEO_REX_REQ_V3,7362
30582,79.447586,UDP1.VIDEO_REX_REQ_V3,7363
30583,79.447586,UDP1.VIDEO_REX_REQ_V3,7364
30584,79.447586,UDP1.VIDEO_REX_REQ_V3,7365
30585,79.447586,UDP1.VIDEO_REX_REQ_V3,7366
30586,79.447586,UDP1.VIDEO_REX_REQ_V3,7367
30587,79.447586,UDP1.VIDEO_REX_REQ_V3,7368
30588,79.447586,UDP1.VIDEO_REX_REQ_V3,7369
30589,79.447586,UDP1.VIDEO_REX_REQ_V3,7370
30590,79.447586,UDP1.VIDEO_REX_REQ_V3,7371
30591,79.447586,UDP1.VIDEO_REX_REQ_V3,7373
30592,79.447586,UDP1.VIDEO_REX_REQ_V3,7374
30593,79.44999399999999,UDP1.VIDEO4_ARQ_RES,7325
30594,79.44999399999999,UDP1.VIDEO4_ARQ_RES,7377
30595,79.44999399999999,UDP1.VIDEO4_ARQ_RES,7378
30596,79.44999399999999,UDP1.VIDEO4_ARQ_RES,7379
30597,79.47340799999999,UDP1.VIDEO_REX_REQ_V3,7331
30598,79.47340799999999,UDP1.VIDEO_REX_REQ_V3,7346
30599,79.483434,UDP1.VIDEO4_ARQ_RES,7359
30600,79.483434,UDP1.VIDEO4_ARQ_RES,7360
30601,79.483434,UDP1.VIDEO4_ARQ_RES,7362
30602,79.483434,UDP1.VIDEO4_ARQ_RES,7363
30603,79.483434,UDP1.VIDEO4_ARQ_RES,7364
30604,79.483526,UDP1.VIDEO4_ARQ_RES,7365
30605,79.483526,UDP1.VIDEO4_ARQ_RES,7366
30606,79.483526,UDP1.VIDEO4_ARQ_RES,7367
30607,79.483526,UDP1.VIDEO4_ARQ_RES,7368
30608,79.483526,UDP1.VIDEO4_ARQ_RES,7369
30609,79.483526,UDP1.VIDEO4_ARQ_RES,7370
30610,79.483526,UDP1.VIDEO4_ARQ_RES,7371
30611,79.483526,UDP1.VIDEO4_ARQ_RES,7373
30612,79.483603,UDP1.VIDEO4_ARQ_RES,7374
30613,79.49925,UDP1.VIDEO_REX_REQ_V3,7325
30614,79.49925,UDP1.VIDEO_REX_REQ_V3,7377
30615,79.49925,UDP1.VIDEO_REX_REQ_V3,7378
30616,79.49925,UDP1.VIDEO_REX_REQ_V3,7379
30617,79.502677,UDP1.VIDEO4_ARQ_RES,7331
30618,79.502762,UDP1.VIDEO4_ARQ_RES,7346
30619,79.52322,UDP1.VIDEO_REX_REQ_V3,7359
30620,79.52322,UDP1.VIDEO_REX_REQ_V3,7360
30621,79.52322,UDP1.VIDEO_REX_REQ_V3,7362
30622,79.52322,UDP1.VIDEO_REX_REQ_V3,7363
30623,79.52322,UDP1.VIDEO_REX_REQ_V3,7365
30624,79.52322,UDP1.VIDEO_REX_REQ_V3,7368
30625,79.52322,UDP1.VIDEO_REX_REQ_V3,7369
30626,79.52322,UDP1.VIDEO_REX_REQ_V3,7371
30627,79.52322,UDP1.VIDEO_REX_REQ_V3,7374
30628,79.52322,UDP1.VIDEO_REX_REQ_V3,7381
30629,79.52322,UDP1.VIDEO_REX_REQ_V3,7382
30630,79.52322,UDP1.VIDEO_REX_REQ_V3,7383
30631,79.53076899999999,UDP1.VIDEO4_ARQ_RES,7325
30632,79.53076899999999,UDP1.VIDEO4_ARQ_RES,7377
30633,79.53076899999999,UDP1.VIDEO4_ARQ_RES,7378
30634,79.53076899999999,UDP1.VIDEO4_ARQ_RES,7379
30635,79.5486,UDP1.VIDEO_REX_REQ_V3,7346
30636,79.550812,UDP1.VIDEO4_ARQ_RES,7359
30637,79.550812,UDP1.VIDEO4_ARQ_RES,7360
30638,79.550812,UDP1.VIDEO4_ARQ_RES,7362
30639,79.550812,UDP1.VIDEO4_ARQ_RES,7363
30640,79.550812,UDP1.VIDEO4_ARQ_RES,7365
30641,79.550813,UDP1.VIDEO4_ARQ_RES,7368
30642,79.550813,UDP1.VIDEO4_ARQ_RES,7369
30643,79.550813,UDP1.VIDEO4_ARQ_RES,7371
30644,79.550928,UDP1.VIDEO4_ARQ_RES,7374
30645,79.550928,UDP1.VIDEO4_ARQ_RES,7381
30646,79.55092900000001,UDP1.VIDEO4_ARQ_RES,7382
30647,79.55092900000001,UDP1.VIDEO4_ARQ_RES,7383
30648,79.574373,UDP1.VIDEO_REX_REQ_V3,7325
30649,79.574373,UDP1.VIDEO_REX_REQ_V3,7378
30650,79.574373,UDP1.VIDEO_REX_REQ_V3,7379
30651,79.574373,UDP1.VIDEO_REX_REQ_V3,7385
30652,79.574373,UDP1.VIDEO_REX_REQ_V3,7386
30653,79.574373,UDP1.VIDEO_REX_REQ_V3,7387
30654,79.574373,UDP1.VIDEO_REX_REQ_V3,7389
30655,79.58300899999999,UDP1.VIDEO4_ARQ_RES,7346
30656,79.598772,UDP1.VIDEO_REX_REQ_V3,7362
30657,79.598772,UDP1.VIDEO_REX_REQ_V3,7363
30658,79.598772,UDP1.VIDEO_REX_REQ_V3,7368
30659,79.598772,UDP1.VIDEO_REX_REQ_V3,7374
30660,79.598772,UDP1.VIDEO_REX_REQ_V3,7382
30661,79.598772,UDP1.VIDEO_REX_REQ_V3,7383
30662,79.602076,UDP1.VIDEO4_ARQ_RES,7325
30663,79.60207700000001,UDP1.VIDEO4_ARQ_RES,7378
30664,79.60207700000001,UDP1.VIDEO4_ARQ_RES,7379
30665,79.60216899999999,UDP1.VIDEO4_ARQ_RES,7385
30666,79.60216899999999,UDP1.VIDEO4_ARQ_RES,7386
30667,79.60216899999999,UDP1.VIDEO4_ARQ_RES,7387
30668,79.60216899999999,UDP1.VIDEO4_ARQ_RES,7389
30669,79.624463,UDP1.VIDEO_REX_REQ_V3,7391
30670,79.624463,UDP1.VIDEO_REX_REQ_V3,7392
30671,79.624463,UDP1.VIDEO_REX_REQ_V3,7393
30672,79.630016,UDP1.VIDEO4_ARQ_RES,7362
30673,79.630016,UDP1.VIDEO4_ARQ_RES,7363
30674,79.630016,UDP1.VIDEO4_ARQ_RES,7368
30675,79.630016,UDP1.VIDEO4_ARQ_RES,7374
30676,79.630016,UDP1.VIDEO4_ARQ_RES,7382
30677,79.630016,UDP1.VIDEO4_ARQ_RES,7383
30678,79.650726,UDP1.VIDEO_REX_REQ_V3,7325
30679,79.650726,UDP1.VIDEO_REX_REQ_V3,7378
30680,79.650726,UDP1.VIDEO_REX_REQ_V3,7385
30681,79.650726,UDP1.VIDEO_REX_REQ_V3,7386
30682,79.650726,UDP1.VIDEO_REX_REQ_V3,7389
30683,79.66272,UDP1.VIDEO4_ARQ_RES,7391
30684,79.66272,UDP1.VIDEO4_ARQ_RES,7392
30685,79.66272,UDP1.VIDEO4_ARQ_RES,7393
30686,79.676058,UDP1.VIDEO_REX_REQ_V3,7368
30687,79.676058,UDP1.VIDEO_REX_REQ_V3,7374
30688,79.676058,UDP1.VIDEO_REX_REQ_V3,7382
30689,79.676058,UDP1.VIDEO_REX_REQ_V3,7383
30690,79.683297,UDP1.VIDEO4_ARQ_RES,7325
30691,79.683297,UDP1.VIDEO4_ARQ_RES,7378
30692,79.683297,UDP1.VIDEO4_ARQ_RES,7385
30693,79.683297,UDP1.VIDEO4_ARQ_RES,7386
30694,79.683297,UDP1.VIDEO4_ARQ_RES,7389
30695,79.701541,UDP1.VIDEO_REX_REQ_V3,7392
30696,79.701541,UDP1.VIDEO_REX_REQ_V3,7393
30697,79.71050600000001,UDP1.VIDEO4_ARQ_RES,7368
30698,79.71050600000001,UDP1.VIDEO4_ARQ_RES,7374
30699,79.71050600000001,UDP1.VIDEO4_ARQ_RES,7382
30700,79.71050600000001,UDP1.VIDEO4_ARQ_RES,7383
30701,79.726591,UDP1.VIDEO_REX_REQ_V3,7325
30702,79.726591,UDP1.VIDEO_REX_REQ_V3,7378
30703,79.726591,UDP1.VIDEO_REX_REQ_V3,7385
30704,79.726591,UDP1.VIDEO_REX_REQ_V3,7386
30705,79.726591,UDP1.VIDEO_REX_REQ_V3,7389
30706,79.726591,UDP1.VIDEO_REX_REQ_V3,7396
30707,79.726591,UDP1.VIDEO_REX_REQ_V3,7397
30708,79.726591,UDP1.VIDEO_REX_REQ_V3,7398
30709,79.726591,UDP1.VIDEO_REX_REQ_V3,7399
30710,79.726591,UDP1.VIDEO_REX_REQ_V3,7400
30711,79.726591,UDP1.VIDEO_REX_REQ_V3,7401
30712,79.726591,UDP1.VIDEO_REX_REQ_V3,7402
30713,79.726591,UDP1.VIDEO_REX_REQ_V3,7403
30714,79.726591,UDP1.VIDEO_REX_REQ_V3,7405
30715,79.732972,UDP1.VIDEO4_ARQ_RES,7392
30716,79.732973,UDP1.VIDEO4_ARQ_RES,7393
30717,79.754272,UDP1.VIDEO_REX_REQ_V3,7374
30718,79.754272,UDP1.VIDEO_REX_REQ_V3,7382
30719,79.754272,UDP1.VIDEO_REX_REQ_V3,7383
30720,79.762745,UDP1.VIDEO4_ARQ_RES,7325
30721,79.762745,UDP1.VIDEO4_ARQ_RES,7378
30722,79.76274599999999,UDP1.VIDEO4_ARQ_RES,7385
30723,79.76274599999999,UDP1.VIDEO4_ARQ_RES,7386
30724,79.76274599999999,UDP1.VIDEO4_ARQ_RES,7389
30725,79.76274599999999,UDP1.VIDEO4_ARQ_RES,7396
30726,79.76274599999999,UDP1.VIDEO4_ARQ_RES,7397
30727,79.76274599999999,UDP1.VIDEO4_ARQ_RES,7398
30728,79.762851,UDP1.VIDEO4_ARQ_RES,7399
30729,79.762851,UDP1.VIDEO4_ARQ_RES,7400
30730,79.762852,UDP1.VIDEO4_ARQ_RES,7401
30731,79.762852,UDP1.VIDEO4_ARQ_RES,7402
30732,79.762852,UDP1.VIDEO4_ARQ_RES,7403
